year,cause,sex,deaths
2021,Contact with sharp glass (W25),males,2.0
2021,Contact with sharp glass (W25),persons,3.0
2021,"Contact with sharp object, undetermined intent (Y28)",females,2.0
2021,"Contact with sharp object, undetermined intent (Y28)",males,1.0
2021,"Contact with sharp object, undetermined intent (Y28)",persons,3.0
2021,Contact with steam and hot vapours (X13),females,1.0
2021,Contact with steam and hot vapours (X13),persons,1.0
2021,Contact with venomous animals and plants (X20-X29),females,2.0
2021,Contact with venomous animals and plants (X20-X29),males,3.0
2021,Contact with venomous animals and plants (X20-X29),persons,5.0
2021,Contact with venomous marine animals and plants (X26),males,1.0
2021,Contact with venomous marine animals and plants (X26),persons,1.0
2021,Contact with venomous snakes and lizards (X20),males,2.0
2021,Contact with venomous snakes and lizards (X20),persons,2.0
2021,Coxarthrosis [arthrosis of hip] (M16),females,4.0
2021,Coxarthrosis [arthrosis of hip] (M16),males,3.0
2021,Coxarthrosis [arthrosis of hip] (M16),persons,7.0
2021,"Crashing of motor vehicle, undetermined intent (Y32)",females,4.0
2021,"Crashing of motor vehicle, undetermined intent (Y32)",males,12.0
2021,"Crashing of motor vehicle, undetermined intent (Y32)",persons,16.0
2021,Crohn disease [regional enteritis] (K50),females,23.0
2021,Crohn disease [regional enteritis] (K50),males,17.0
2021,Crohn disease [regional enteritis] (K50),persons,40.0
2021,"Crushed, pushed or stepped on by crowd or human stampede (W52)",males,1.0
2021,"Crushed, pushed or stepped on by crowd or human stampede (W52)",persons,1.0
2021,Cryptococcosis (B45),females,4.0
2021,Cryptococcosis (B45),males,6.0
2021,Cryptococcosis (B45),persons,10.0
2021,Cushing syndrome (E24),females,2.0
2021,Cushing syndrome (E24),persons,2.0
2021,"Cutaneous abscess, furuncle and carbuncle (L02)",females,4.0
2021,"Cutaneous abscess, furuncle and carbuncle (L02)",males,11.0
2021,"Cutaneous abscess, furuncle and carbuncle (L02)",persons,15.0
2021,Cystic fibrosis (E84),females,17.0
2021,Cystic fibrosis (E84),males,13.0
2021,Cystic fibrosis (E84),persons,30.0
2021,Cystic kidney disease (Q61),females,28.0
2021,Cystic kidney disease (Q61),males,32.0
2021,Cystic kidney disease (Q61),persons,60.0
2021,Cystitis (N30),females,7.0
2021,Cystitis (N30),males,7.0
2021,Cystitis (N30),persons,14.0
2021,Cytomegaloviral disease (B25),females,4.0
2021,Cytomegaloviral disease (B25),males,2.0
2021,Cytomegaloviral disease (B25),persons,6.0
2021,Decubitus ulcer (L89),females,33.0
2021,Decubitus ulcer (L89),males,15.0
2021,Decubitus ulcer (L89),persons,48.0
2021,Deficiency of other B group vitamins (E53),females,3.0
2021,Deficiency of other B group vitamins (E53),males,1.0
2021,Deficiency of other B group vitamins (E53),persons,4.0
2021,Deficiency of other nutrient elements (E61),females,5.0
2021,Deficiency of other nutrient elements (E61),males,2.0
2021,Deficiency of other nutrient elements (E61),persons,7.0
2021,Deforming dorsopathies (M40-M43),females,13.0
2021,Deforming dorsopathies (M40-M43),males,5.0
2021,Deforming dorsopathies (M40-M43),persons,18.0
2021,"Delirium, not induced by alcohol and other psychoactive substances (F05)",females,33.0
2021,"Delirium, not induced by alcohol and other psychoactive substances (F05)",males,23.0
2021,"Delirium, not induced by alcohol and other psychoactive substances (F05)",persons,56.0
2021,Demyelinating diseases of the central nervous system (G35-G37),females,105.0
2021,Demyelinating diseases of the central nervous system (G35-G37),males,71.0
2021,Demyelinating diseases of the central nervous system (G35-G37),persons,176.0
2021,Depressive episode (F32),females,57.0
2021,Depressive episode (F32),males,28.0
2021,Depressive episode (F32),persons,85.0
2021,Dermatitis and eczema (L20-L30),males,4.0
2021,Dermatitis and eczema (L20-L30),persons,4.0
2021,Dermatitis due to substances taken internally (L27),males,2.0
2021,Dermatitis due to substances taken internally (L27),persons,2.0
2021,Dermatopolymyositis (M33),females,13.0
2021,Dermatopolymyositis (M33),males,10.0
2021,Dermatopolymyositis (M33),persons,23.0
2021,Diabetes mellitus (E10-E14),females,2460.0
2021,Diabetes mellitus (E10-E14),males,2974.0
2021,Diabetes mellitus (E10-E14),persons,5434.0
2021,Diaphragmatic hernia (K44),females,70.0
2021,Diaphragmatic hernia (K44),males,37.0
2021,Diaphragmatic hernia (K44),persons,107.0
2021,Digestive system disorders of fetus and newborn (P75-P78),females,7.0
2021,Digestive system disorders of fetus and newborn (P75-P78),males,8.0
2021,Digestive system disorders of fetus and newborn (P75-P78),persons,15.0
2021,Discharge of firework (W39),males,1.0
2021,Discharge of firework (W39),persons,1.0
2021,Diseases of appendix (K35-K38),females,13.0
2021,Diseases of appendix (K35-K38),males,15.0
2021,Diseases of appendix (K35-K38),persons,28.0
2021,"Diseases of arteries, arterioles and capillaries (I70-I79)",females,925.0
2021,"Diseases of arteries, arterioles and capillaries (I70-I79)",males,1133.0
2021,"Diseases of arteries, arterioles and capillaries (I70-I79)",persons,2058.0
2021,Diseases of capillaries (I78),females,7.0
2021,Diseases of capillaries (I78),males,3.0
2021,Diseases of capillaries (I78),persons,10.0
2021,Diseases of external ear (H60-H62),females,1.0
2021,Diseases of external ear (H60-H62),males,5.0
2021,Diseases of external ear (H60-H62),persons,6.0
2021,Diseases of liver (K70-K77),females,841.0
2021,Diseases of liver (K70-K77),males,1519.0
2021,Diseases of liver (K70-K77),persons,2360.0
2021,Diseases of male genital organs (N40-N51),males,99.0
2021,Diseases of male genital organs (N40-N51),persons,99.0
2021,Diseases of middle ear and mastoid (H65-H75),females,6.0
2021,Diseases of middle ear and mastoid (H65-H75),males,2.0
2021,Diseases of middle ear and mastoid (H65-H75),persons,8.0
2021,Diseases of myoneural junction and muscle (G70-G73),females,77.0
2021,Diseases of myoneural junction and muscle (G70-G73),males,141.0
2021,Diseases of myoneural junction and muscle (G70-G73),persons,218.0
2021,"Diseases of oesophagus, stomach and duodenum (K20-K31)",females,333.0
2021,"Diseases of oesophagus, stomach and duodenum (K20-K31)",males,309.0
2021,"Diseases of oesophagus, stomach and duodenum (K20-K31)",persons,642.0
2021,"Diseases of oral cavity, salivary glands and jaws (K00-K14)",females,14.0
2021,"Diseases of oral cavity, salivary glands and jaws (K00-K14)",males,11.0
2021,"Diseases of oral cavity, salivary glands and jaws (K00-K14)",persons,25.0
2021,Diseases of peritoneum (K65-K67),females,37.0
2021,Diseases of peritoneum (K65-K67),males,43.0
2021,Diseases of peritoneum (K65-K67),persons,80.0
2021,Diseases of pulp and periapical tissues (K04),females,2.0
2021,Diseases of pulp and periapical tissues (K04),males,3.0
2021,Diseases of pulp and periapical tissues (K04),persons,5.0
2021,Diseases of salivary glands (K11),females,8.0
2021,Diseases of salivary glands (K11),males,3.0
2021,Diseases of salivary glands (K11),persons,11.0
2021,Diseases of spleen (D73),females,4.0
2021,Diseases of spleen (D73),males,7.0
2021,Diseases of spleen (D73),persons,11.0
2021,Diseases of tongue (K14),females,1.0
2021,Diseases of tongue (K14),persons,1.0
2021,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified (I80-I89)",females,171.0
2021,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified (I80-I89)",males,175.0
2021,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified (I80-I89)",persons,346.0
2021,"Diseases of vocal cords and larynx, not elsewhere classified (J38)",females,7.0
2021,"Diseases of vocal cords and larynx, not elsewhere classified (J38)",males,8.0
2021,"Diseases of vocal cords and larynx, not elsewhere classified (J38)",persons,15.0
2021,Disorders of aromatic amino-acid metabolism (E70),males,2.0
2021,Disorders of aromatic amino-acid metabolism (E70),persons,2.0
2021,Disorders of autonomic nervous system (G90),females,3.0
2021,Disorders of autonomic nervous system (G90),males,9.0
2021,Disorders of autonomic nervous system (G90),persons,12.0
2021,Disorders of bone density and structure (M80-M85),females,149.0
2021,Disorders of bone density and structure (M80-M85),males,50.0
2021,Disorders of bone density and structure (M80-M85),persons,199.0
2021,Disorders of branched-chain amino-acid metabolism and fatty-acid metabolism (E71),females,2.0
2021,Disorders of branched-chain amino-acid metabolism and fatty-acid metabolism (E71),males,2.0
2021,Disorders of branched-chain amino-acid metabolism and fatty-acid metabolism (E71),persons,4.0
2021,Disorders of breast (N60-N64),females,5.0
2021,Disorders of breast (N60-N64),persons,5.0
2021,Disorders of choroid and retina (H30-H36),females,2.0
2021,Disorders of choroid and retina (H30-H36),males,2.0
2021,Disorders of choroid and retina (H30-H36),persons,4.0
2021,Disorders of conjunctiva (H10-H13),females,1.0
2021,Disorders of conjunctiva (H10-H13),persons,1.0
2021,Disorders of continuity of bone (M84),females,5.0
2021,Disorders of continuity of bone (M84),males,15.0
2021,Disorders of continuity of bone (M84),persons,20.0
2021,"Disorders of gallbladder, biliary tract and pancreas (K80-K87)",females,536.0
2021,"Disorders of gallbladder, biliary tract and pancreas (K80-K87)",males,530.0
2021,"Disorders of gallbladder, biliary tract and pancreas (K80-K87)",persons,1066.0
2021,Disorders of glycoprotein metabolism (E77),females,1.0
2021,Disorders of glycoprotein metabolism (E77),males,2.0
2021,Disorders of glycoprotein metabolism (E77),persons,3.0
2021,Disorders of glycosaminoglycan metabolism (E76),females,1.0
2021,Disorders of glycosaminoglycan metabolism (E76),males,1.0
2021,Disorders of glycosaminoglycan metabolism (E76),persons,2.0
2021,Disorders of lens (H25-H28),females,1.0
2021,Disorders of lens (H25-H28),persons,1.0
2021,Disorders of lipoprotein metabolism and other lipidaemias (E78),females,366.0
2021,Disorders of lipoprotein metabolism and other lipidaemias (E78),males,368.0
2021,Disorders of lipoprotein metabolism and other lipidaemias (E78),persons,734.0
2021,Disorders of mineral metabolism (E83),females,29.0
2021,Disorders of mineral metabolism (E83),males,21.0
2021,Disorders of mineral metabolism (E83),persons,50.0
2021,Disorders of muscles (M60-M63),females,64.0
2021,Disorders of muscles (M60-M63),males,46.0
2021,Disorders of muscles (M60-M63),persons,110.0
2021,Disorders of other cranial nerves (G52),females,1.0
2021,Disorders of other cranial nerves (G52),males,2.0
2021,Disorders of other cranial nerves (G52),persons,3.0
2021,Disorders of other endocrine glands (E20-E35),females,54.0
2021,Disorders of other endocrine glands (E20-E35),males,18.0
2021,Disorders of other endocrine glands (E20-E35),persons,72.0
2021,Disorders of porphyrin and bilirubin metabolism (E80),males,1.0
2021,Disorders of porphyrin and bilirubin metabolism (E80),persons,1.0
2021,Disorders of psychological development (F80-F89),females,4.0
2021,Disorders of psychological development (F80-F89),males,3.0
2021,Disorders of psychological development (F80-F89),persons,7.0
2021,Disorders of purine and pyrimidine metabolism (E79),females,2.0
2021,Disorders of purine and pyrimidine metabolism (E79),persons,2.0
2021,"Disorders of sclera, cornea, iris and ciliary body (H15-H22)",females,2.0
2021,"Disorders of sclera, cornea, iris and ciliary body (H15-H22)",persons,2.0
2021,Disorders of skin appendages (L60-L75),females,1.0
2021,Disorders of skin appendages (L60-L75),persons,1.0
2021,Disorders of sphingolipid metabolism and other lipid storage disorders (E75),females,7.0
2021,Disorders of sphingolipid metabolism and other lipid storage disorders (E75),males,9.0
2021,Disorders of sphingolipid metabolism and other lipid storage disorders (E75),persons,16.0
2021,Disorders of thyroid gland (E00-E07),females,104.0
2021,Disorders of thyroid gland (E00-E07),males,24.0
2021,Disorders of thyroid gland (E00-E07),persons,128.0
2021,Disorders of trigeminal nerve (G50),females,2.0
2021,Disorders of trigeminal nerve (G50),persons,2.0
2021,Disorders related to length of gestation and fetal growth (P05-P08),females,16.0
2021,Disorders related to length of gestation and fetal growth (P05-P08),males,44.0
2021,Disorders related to length of gestation and fetal growth (P05-P08),persons,60.0
2021,"Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",females,14.0
2021,"Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",males,38.0
2021,"Disorders related to short gestation and low birth weight, not elsewhere classified (P07)",persons,52.0
2021,Disorders resulting from impaired renal tubular function (N25),females,2.0
2021,Disorders resulting from impaired renal tubular function (N25),males,3.0
2021,Disorders resulting from impaired renal tubular function (N25),persons,5.0
2021,Disseminated intravascular coagulation [defibrination syndrome] (D65),females,5.0
2021,Disseminated intravascular coagulation [defibrination syndrome] (D65),males,7.0
2021,Disseminated intravascular coagulation [defibrination syndrome] (D65),persons,12.0
2021,Diverticular disease of intestine (K57),females,217.0
2021,Diverticular disease of intestine (K57),males,94.0
2021,Diverticular disease of intestine (K57),persons,311.0
2021,Diving or jumping into water causing injury other than drowning or submersion (W16),males,1.0
2021,Diving or jumping into water causing injury other than drowning or submersion (W16),persons,1.0
2021,Dorsalgia (M54),females,6.0
2021,Dorsalgia (M54),males,4.0
2021,Dorsalgia (M54),persons,10.0
2021,Dorsopathies (M40-M54),females,60.0
2021,Dorsopathies (M40-M54),males,54.0
2021,Dorsopathies (M40-M54),persons,114.0
2021,Down syndrome (Q90),females,64.0
2021,Down syndrome (Q90),males,64.0
2021,Down syndrome (Q90),persons,128.0
2021,Drowning and submersion following fall into bath-tub (W66),females,2.0
2021,Drowning and submersion following fall into bath-tub (W66),males,1.0
2021,Drowning and submersion following fall into bath-tub (W66),persons,3.0
